,Unnamed: 0,business_status,name,place_id,rating,latitude,longitude,rv_park,beauty_salon,aquarium,home_goods_store,storage,night_club,bicycle_store,shoe_store,furniture_store,drugstore,school,moving_company,electronics_store,supermarket,city_hall,post_office,roofing_contractor,book_store,airport,church,atm,gas_station,movie_theater,convenience_store,shopping_mall,lawyer,car_repair,accounting,florist,university,car_rental,primary_school,library,taxi_stand,bus_station,park,art_gallery,travel_agency,jewelry_store,liquor_store,laundry,secondary_school,gym,veterinary_care,real_estate_agency,department_store,cafe,car_dealer,police,subway_station,parking,locksmith,restaurant,courthouse,light_rail_station,amusement_park,campground,stadium,synagogue,fire_station,bank,museum,store,dentist,bar,casino,hindu_temple,funeral_home,insurance_agency,spa,mosque,cemetery,car_wash,local_government_office,lodging,pet_store,bakery,electrician,embassy,plumber,meal_takeaway,pharmacy,meal_delivery,train_station,zoo,tourist_attraction,hospital,movie_rental,doctor,transit_station,bowling_alley,clothing_store,painter,hair_care,physiotherapist,hardware_store,permanently_closed,atms,banks,bus_stations,churches,gas_stations,hospitals,mosques,pharmacies,restaurants,schools,train_stations,competitors_supermarket,competitors_shopping_mall,Males,Females,Children,Working,Elderly
34,11,OPERATIONAL,Liberty Mall,ChIJ14GNCCF3SxYRues-dRJ6Tpg,-,8.8664273,38.82071039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,3,4,1,1,0,0,2,0,3,2,88714,92826,49000,126823,5447
35,1927,OPERATIONAL,Metebaber Buld,ChIJ150ry0KFSxYRn8l6o2NnZPg,3.2,9.0201997,38.8011098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,26,1,13,6,13,1,10,91,35,0,12,18,161592,185072,83403,251219,12042
36,462,OPERATIONAL,Dita Building ዲታ ሕንፃ,ChIJ15TSqBGFSxYRgSJOgs5F184,-,8.9861776,38.7509016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,48,0,28,5,38,5,9,123,52,0,25,30,103500,117734,44236,167565,9433
37,2500,OPERATIONAL,ማሜቻ ሸቀጣ ሸቀጥ,ChIJ180sj9CRSxYRJEGC7bvdvuw,5.0,9.066206,38.8646923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,2,0,0,2,3,11,4,0,4,4,161592,185072,83403,251219,12042
38,1828,,Sumale Tera Business Center,ChIJ18TcG_qFSxYRqqd4xfCMT8E,-,9.0311676,38.7463906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,57,3,11,9,10,17,21,165,28,0,18,54,99165,112336,42050,160343,9108
39,1446,OPERATIONAL,YOBEK COMMERCIAL CENTER,ChIJ18hBUcOFSxYRkDUFspOH_-Q,3.6,9.013758899999996,38.7475016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,74,6,9,9,15,3,16,136,19,1,8,28,96272,105441,42676,150181,8856
40,318,OPERATIONAL,Beg tera,ChIJ19x6NY6BSxYRbUeqIP0FhbY,-,8.9650429,38.7341391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,9,2,0,5,3,17,6,0,4,9,148984,167299,81736,226148,8399
41,1439,,Sajdah Business Center,ChIJ1Q10lNiFSxYR4r7DaWx1Vw8,-,9.0130706,38.738046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,39,0,12,6,21,3,9,97,21,0,9,39,96272,105441,42676,150181,8856
42,981,OPERATIONAL,Master Shope,ChIJ1RUXCxyFSxYR8neARV249zo,-,8.992008599999998,38.80776849999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,6,0,6,0,5,1,7,86,10,0,19,10,145225,163770,75491,225517,7987
43,371,OPERATIONAL,Bole Arabsa Condominium,ChIJ1ZUsrWibSxYRKpSk8nMigWs,4.4,8.9771404,38.8911242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,5,0,4,2,1,5,0,0,2,4,145225,163770,75491,225517,7987
44,1608,OPERATIONAL,Hay Bulding,ChIJ1_103j2FSxYRGRUhdTbGqOs,-,9.0077021,38.7884462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,44,0,11,2,23,3,17,191,19,0,21,39,145225,163770,75491,225517,7987
45,2079,,Tana Commercial Center,ChIJ1aLXTPyFSxYRWC69WGs7ko8,-,9.0308967,38.7395186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,37,0,8,8,9,19,21,150,19,0,18,66,124898,130474,54200,190442,10730
46,1019,OPERATIONAL,feryat shoping,ChIJ1aVselabSxYRSA6DtKSYd60,-,8.990236199999998,38.8558638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,3,0,1,0,3,11,10,0,7,3,145225,163770,75491,225517,7987
47,816,OPERATIONAL,Oya For Rotana,ChIJ1b4QGH-FSxYRp1YLCiZtnaA,-,9.002399599999999,38.76771530000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,57,0,12,6,13,0,11,128,29,0,15,40,103500,117734,44236,167565,9433
48,1426,OPERATIONAL,Hayder ሀይደር የቶዮታ እና የአይሱዙ እቃ መለዋወጫ,ChIJ1bM3vECHSxYR6cf7psGzENw,-,9.019927899999995,38.7355584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,27,0,9,4,14,12,9,113,20,0,17,53,96272,105441,42676,150181,8856
49,1984,OPERATIONAL,YONA Gift Shop,ChIJ1zCRWJmQSxYRfbi1eMeZKY0,4.3,9.0248526,38.8780996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,10,0,6,3,1,0,3,29,7,0,5,5,161592,185072,83403,251219,12042
50,190,OPERATIONAL,Saba Building,ChIJ2-C-1UmBSxYRciOaf2FYH40,5.0,8.9609902,38.7158968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,0,3,2,3,3,12,52,16,0,14,24,148984,167299,81736,226148,8399
51,1697,OPERATIONAL,Affluent,ChIJ2-zGenSbSxYRLqxAwct8uEQ,-,9.0095594,38.8504196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,13,0,5,0,1,2,10,44,21,0,10,12,145225,163770,75491,225517,7987
52,2305,OPERATIONAL,Gojjam Berenda Building,ChIJ20PYZv-FSxYRP9Jv7gFAI4U,5.0,9.0364235,38.74057619999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,38,0,11,6,12,16,20,126,20,0,11,57,99165,112336,42050,160343,9108
53,1144,OPERATIONAL,Baheru Bitweded Building,ChIJ22NIQ8aFSxYR36xjTMfKsRg,5.0,9.006527799999999,38.7663794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,58,4,19,7,9,3,9,120,25,0,12,33,103500,117734,44236,167565,9433
54,1122,OPERATIONAL,Yeha city center,ChIJ22y6IMeFSxYRAHuqcOA3aCI,4.8,9.011433,38.7551744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,68,7,28,9,6,9,23,147,18,1,11,26,103500,117734,44236,167565,9433
55,1089,OPERATIONAL,Dama Trade Building,ChIJ24gLqyCFSxYRfhsABPCBqbw,5.0,9.0134506,38.7375942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,38,0,12,5,21,4,11,98,20,0,9,41,96272,105441,42676,150181,8856
56,1832,OPERATIONAL,Alem & Wasu Souvenir Shop,ChIJ26QBbrSFSxYRKj5DWmsKlz4,-,9.0192004,38.7529894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,68,6,9,10,15,8,21,105,20,0,7,19,99165,112336,42050,160343,9108
57,373,OPERATIONAL,Awol Supermarket,ChIJ27EhRkuHSxYRSBd46K_955k,-,8.975549599999999,38.68143569999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,9,1,0,6,3,23,13,0,7,8,207641,221254,123704,295646,9545
58,1882,OPERATIONAL,Al zehab car decor,ChIJ27Wgaw-FSxYR9wwmbgiQ0vY,-,9.018068999999995,38.78223510000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,39,0,10,1,19,4,12,133,27,0,20,28,161592,185072,83403,251219,12042
59,2460,OPERATIONAL,Bekas,ChIJ2S5ifP-JSxYRRyJjpQertew,-,9.0537315,38.7225873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,0,14,2,8,9,7,48,24,0,7,4,129396,138228,61641,195556,10427
60,2004,OPERATIONAL,BERE ELECTRIC,ChIJ2Sm5oyuHSxYRnJ3O2y11SP0,-,9.038673400000002,38.71277029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,0,5,2,7,10,3,36,25,0,7,12,207641,221254,123704,295646,9545
61,1048,OPERATIONAL,"Shine shopping, Addis Ababa, Ethiopia",ChIJ2TGqJ1GHSxYR2k-ZP903f_o,-,9.006076799999999,38.6855004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,12,2,5,8,7,48,10,0,8,8,207641,221254,123704,295646,9545
62,237,OPERATIONAL,AL-SEBER,ChIJ2UsAygiESxYReI9XrrYuDNs,2.0,8.9679649,38.7486083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,11,0,14,1,8,1,3,18,11,0,2,17,148984,167299,81736,226148,8399
63,255,OPERATIONAL,Av photo studio,ChIJ2VKmLvKDSxYRlOgZhcKzVoo,-,8.953040399999999,38.78219660000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,6,0,5,1,0,26,12,0,5,5,145225,163770,75491,225517,7987
64,1627,OPERATIONAL,Legese Feleke shopping centre,ChIJ2WEirGmFSxYRmSIc3siS5_c,5.0,9.0181416,38.7973486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,36,1,23,6,15,3,11,110,38,0,18,20,161592,185072,83403,251219,12042
65,2020,OPERATIONAL,Abenem Bldg,ChIJ2_H1tAaGSxYRpsvEkWj4q0s,4.3,9.0330849,38.7326407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,31,0,10,5,6,12,15,146,33,0,9,54,124898,130474,54200,190442,10730
66,630,OPERATIONAL,DUKI,ChIJ2_b-r0WESxYRhV5IJr89lDs,4.7,8.987146,38.7649464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,40,0,16,1,16,2,7,107,20,0,20,17,103500,117734,44236,167565,9433
67,2384,OPERATIONAL,Kara Market,ChIJ2cB40b2RSxYRGhjI6og1lwY,5.0,9.042996,38.8635886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,8,0,0,1,0,14,2,0,0,2,161592,185072,83403,251219,12042
68,2325,OPERATIONAL,Dejene Shopping Center,ChIJ2wWkklmPSxYRH2VCW5ml1nU,-,9.0363986,38.75362469999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,60,3,24,7,14,7,15,192,61,0,11,34,99165,112336,42050,160343,9108
69,533,OPERATIONAL,Bayne Building,ChIJ2xoyx5CGSxYRjX7cFeaC6tc,4.0,8.9900416,38.72487050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,0,6,2,4,1,7,65,29,0,10,7,148984,167299,81736,226148,8399
70,830,OPERATIONAL,Kuraz Electrical,ChIJ2yhssGqFSxYRJMxgY7qm9cM,-,8.9945118,38.76697239999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,51,0,6,5,17,5,13,140,25,0,19,33,103500,117734,44236,167565,9433
71,1735,OPERATIONAL,HEMEN STATIONARY MATERIALS,ChIJ2z9lQK6HSxYRSMZA1NFjKGs,-,9.016638099999998,38.72974229999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,26,0,6,4,12,5,5,84,14,0,6,41,96272,105441,42676,150181,8856
72,714,OPERATIONAL,ሕሊና ሕንፃ,ChIJ2zODTUebSxYRWAaoFMEgGVg,-,8.990875099999998,38.82938470000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,10,0,4,2,4,39,8,0,0,3,145225,163770,75491,225517,7987
73,868,OPERATIONAL,Tropical Mall,ChIJ3-sVJvWFSxYRx1HZTCdJCWo,-,8.9913423,38.7835421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,57,0,17,1,17,3,10,191,25,0,23,48,145225,163770,75491,225517,7987
74,1173,OPERATIONAL,"Dembel Area, Infront Of Dembel City Center",ChIJ32gFGbCFSxYRLgd1UNM8W3Y,-,9.0054178,38.7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,60,2,22,7,10,3,9,125,26,0,12,40,103500,117734,44236,167565,9433
75,2073,OPERATIONAL,Nuri Beshir Electronics Market,ChIJ34_h-qGFSxYRXyhXQSwKJvM,5.0,9.025250800000002,38.7374044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,40,0,10,6,6,18,20,144,18,0,14,65,124898,130474,54200,190442,10730
76,1471,OPERATIONAL,Ahmed Commercial Centre,ChIJ369oYFOHSxYRac31EBNQy28,3.7,9.0130569,38.7366111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,36,0,14,5,23,4,10,96,18,0,9,41,96272,105441,42676,150181,8856
77,110,OPERATIONAL,Siraj Bulding,ChIJ3WatQESBSxYRKq1eGoVEQzo,-,8.950892,38.68497559999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,1,2,0,7,4,14,9,0,1,4,0,0,0,0,0
